No.,Time,Source,Destination,Protocol,Length,Info
3478,"2025-01-12 20:57:33,592022",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
6313,"2025-01-12 20:57:39,612927",192.168.1.21,142.250.82.208,UDP,1251,55959  >  3478 Len=1209
3559,"2025-01-12 20:57:33,828117",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
6726,"2025-01-12 20:57:40,350101",192.168.1.21,142.250.82.208,UDP,1251,55959  >  3478 Len=1209
2810,"2025-01-12 20:57:31,703978",142.250.82.212,192.168.1.21,UDP,157,3478  >  58101 Len=115
9959,"2025-01-12 20:57:46,959503",192.168.1.21,142.250.82.208,UDP,1125,55959  >  3478 Len=1083
4862,"2025-01-12 20:57:36,664718",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
7912,"2025-01-12 20:57:42,793610",192.168.1.21,142.250.82.208,UDP,1095,55959  >  3478 Len=1053
5247,"2025-01-12 20:57:37,491487",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
3417,"2025-01-12 20:57:33,449501",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
308,"2025-01-12 20:57:23,234565",192.168.1.21,142.250.82.208,UDP,1201,55959  >  3478 Len=1159
3909,"2025-01-12 20:57:34,614889",192.168.1.21,142.250.82.208,UDP,1199,55959  >  3478 Len=1157
8333,"2025-01-12 20:57:43,883768",192.168.1.21,142.250.82.208,UDP,1144,55959  >  3478 Len=1102
349,"2025-01-12 20:57:23,338046",192.168.1.21,142.250.82.208,UDP,1054,55959  >  3478 Len=1012
5919,"2025-01-12 20:57:38,791126",192.168.1.21,142.250.82.212,UDP,173,58101  >  3478 Len=131
827,"2025-01-12 20:57:24,425071",192.168.1.21,142.250.82.208,UDP,1222,55959  >  3478 Len=1180
5297,"2025-01-12 20:57:37,569100",192.168.1.21,142.250.82.208,UDP,1246,55959  >  3478 Len=1204
10383,"2025-01-12 20:57:47,927222",192.168.1.21,142.250.82.208,UDP,1201,55959  >  3478 Len=1159
8812,"2025-01-12 20:57:44,541791",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
4483,"2025-01-12 20:57:35,922833",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
10181,"2025-01-12 20:57:47,473974",192.168.1.21,142.250.82.208,UDP,1179,55959  >  3478 Len=1137
3683,"2025-01-12 20:57:34,170151",192.168.1.21,142.250.82.208,UDP,1113,55959  >  3478 Len=1071
7066,"2025-01-12 20:57:40,753749",192.168.1.21,142.250.82.208,UDP,1196,55959  >  3478 Len=1154
9167,"2025-01-12 20:57:45,424268",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
2054,"2025-01-12 20:57:27,844090",192.168.1.21,142.250.82.208,UDP,945,55959  >  3478 Len=903
10499,"2025-01-12 20:57:48,128847",192.168.1.21,142.250.82.208,UDP,1166,55959  >  3478 Len=1124
72,"2025-01-12 20:57:22,651825",192.168.1.21,142.250.82.212,UDP,226,58101  >  3478 Len=184
6637,"2025-01-12 20:57:40,224795",142.250.82.212,192.168.1.21,DTLSv1.2,483,Application Data
10500,"2025-01-12 20:57:48,133388",192.168.1.21,142.250.82.208,UDP,897,55959  >  3478 Len=855
7539,"2025-01-12 20:57:42,055178",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
8938,"2025-01-12 20:57:44,704403",192.168.1.21,142.250.82.208,UDP,1190,55959  >  3478 Len=1148
5357,"2025-01-12 20:57:37,715643",142.250.82.212,192.168.1.21,RTCP,258,Sender Report   
1667,"2025-01-12 20:57:26,339012",192.168.1.21,142.250.82.208,UDP,982,55959  >  3478 Len=940
5571,"2025-01-12 20:57:38,136899",142.250.82.212,192.168.1.21,UDP,258,3478  >  58101 Len=216
8971,"2025-01-12 20:57:44,791228",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   
7768,"2025-01-12 20:57:42,528040",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
7289,"2025-01-12 20:57:41,626127",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123
1446,"2025-01-12 20:57:25,659574",192.168.1.21,142.250.82.208,UDP,731,55959  >  3478 Len=689
6299,"2025-01-12 20:57:39,545879",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
8080,"2025-01-12 20:57:43,165607",192.168.1.21,142.250.82.208,UDP,1166,55959  >  3478 Len=1124
1696,"2025-01-12 20:57:26,607951",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109
2893,"2025-01-12 20:57:31,982943",142.250.82.212,192.168.1.21,UDP,168,3478  >  58101 Len=126
300,"2025-01-06 10:31:56,952804",fe80::5ca3:4ff:fe1e:5a1d,ff02::2,ICMPv6,70,Router Solicitation from 5e:a3:04:1e:5a:1d
1575,"2025-01-12 20:57:25,889561",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
3204,"2025-01-12 20:57:33,110799",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211
4406,"2025-01-12 20:57:35,718613",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
1631,"2025-01-12 20:57:26,095048",192.168.1.21,142.250.82.208,UDP,1101,55959  >  3478 Len=1059
9200,"2025-01-12 20:57:45,488475",142.250.82.208,192.168.1.21,RTCP,114,Application specific   subtype=13
1882,"2025-01-12 20:57:27,019136",192.168.1.21,142.250.82.208,UDP,1210,55959  >  3478 Len=1168
5113,"2025-01-12 20:57:37,173787",142.250.82.212,192.168.1.21,UDP,246,3478  >  58101 Len=204
5709,"2025-01-12 20:57:38,377733",192.168.1.21,142.250.82.208,UDP,1074,55959  >  3478 Len=1032
5075,"2025-01-12 20:57:37,112247",192.168.1.21,142.250.82.208,UDP,1132,55959  >  3478 Len=1090
7384,"2025-01-12 20:57:41,742862",192.168.1.21,142.250.82.208,UDP,1193,55959  >  3478 Len=1151
9649,"2025-01-12 20:57:46,430510",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
6798,"2025-01-12 20:57:40,432719",142.250.82.208,192.168.1.21,RTCP,134,Application specific   subtype=13
849,"2025-01-12 20:57:24,458177",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
7201,"2025-01-12 20:57:41,319504",192.168.1.21,142.250.82.208,UDP,1163,55959  >  3478 Len=1121
7429,"2025-01-12 20:57:41,851635",192.168.1.21,142.250.82.212,UDP,242,58101  >  3478 Len=200
7799,"2025-01-12 20:57:42,541069",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
2878,"2025-01-12 20:57:31,947176",192.168.1.21,142.250.82.208,UDP,1142,55959  >  3478 Len=1100
187,"2025-01-12 20:57:23,008381",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
3780,"2025-01-12 20:57:34,345616",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
1831,"2025-01-12 20:57:26,918744",192.168.1.21,142.250.82.208,UDP,1235,55959  >  3478 Len=1193
9942,"2025-01-12 20:57:46,923676",192.168.1.21,142.250.82.208,UDP,1166,55959  >  3478 Len=1124
2960,"2025-01-12 20:57:32,192393",192.168.1.21,142.250.82.212,UDP,239,58101  >  3478 Len=197
10100,"2025-01-12 20:57:47,303446",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
8058,"2025-01-12 20:57:43,132921",192.168.1.21,142.250.82.208,UDP,1136,55959  >  3478 Len=1094
5447,"2025-01-12 20:57:37,864274",192.168.1.21,142.250.82.208,UDP,913,55959  >  3478 Len=871
1235,"2025-01-12 20:57:25,353642",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
7172,"2025-01-12 20:57:41,166104",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44
3916,"2025-01-12 20:57:34,615219",192.168.1.21,142.250.82.208,UDP,1200,55959  >  3478 Len=1158
447,"2025-01-12 20:57:23,522100",192.168.1.21,142.250.82.208,UDP,1205,55959  >  3478 Len=1163
5840,"2025-01-12 20:57:38,624035",192.168.1.21,142.250.82.208,UDP,1243,55959  >  3478 Len=1201
845,"2025-01-12 20:57:24,457983",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
5202,"2025-01-12 20:57:37,337511",192.168.1.21,142.250.82.208,STUN,166,Binding Request user: x4lTzAmKSIcltAoKAAiKYigCIAMQ:pzEc
9961,"2025-01-12 20:57:46,962818",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
8451,"2025-01-12 20:57:44,158931",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
2441,"2025-01-12 20:57:29,583990",142.250.82.212,192.168.1.21,UDP,171,3478  >  58101 Len=129
3104,"2025-01-12 20:57:32,734125",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196
9387,"2025-01-12 20:57:45,895659",142.250.82.212,192.168.1.21,UDP,87,3478  >  58101 Len=45
60,"2025-01-06 10:31:34,419777",138.38.28.14,172.217.20.78,TLSv1.2,93,Application Data
6806,"2025-01-12 20:57:40,467885",192.168.1.21,142.250.82.208,UDP,1243,55959  >  3478 Len=1201
6095,"2025-01-12 20:57:39,165603",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
1295,"2025-01-12 20:57:25,411456",192.168.1.21,142.250.82.212,UDP,263,58101  >  3478 Len=221
8388,"2025-01-12 20:57:44,087209",192.168.1.21,142.250.82.208,UDP,1234,55959  >  3478 Len=1192
5519,"2025-01-12 20:57:38,043181",192.168.1.21,142.250.82.208,UDP,1188,55959  >  3478 Len=1146
9857,"2025-01-12 20:57:46,753391",192.168.1.21,142.250.82.208,UDP,1245,55959  >  3478 Len=1203
5068,"2025-01-12 20:57:37,090941",192.168.1.21,142.250.82.212,UDP,169,58101  >  3478 Len=127
3443,"2025-01-12 20:57:33,545334",192.168.1.21,142.250.82.208,UDP,1211,55959  >  3478 Len=1169
9232,"2025-01-12 20:57:45,547181",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123
8455,"2025-01-12 20:57:44,159034",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
9119,"2025-01-12 20:57:45,322288",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
7329,"2025-01-12 20:57:41,683453",142.250.82.208,192.168.1.21,RTCP,126,Application specific   subtype=13
777,"2025-01-12 20:57:24,256158",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
10614,"2025-01-12 20:57:48,504682",192.168.1.21,142.250.82.208,UDP,1221,55959  >  3478 Len=1179
2154,"2025-01-12 20:57:28,177396",192.168.1.21,142.250.82.208,UDP,904,55959  >  3478 Len=862
5559,"2025-01-12 20:57:38,121757",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
4921,"2025-01-12 20:57:36,740463",192.168.1.21,142.250.82.208,UDP,920,55959  >  3478 Len=878
6493,"2025-01-12 20:57:39,930662",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
10373,"2025-01-12 20:57:47,918974",192.168.1.21,142.250.82.208,UDP,1166,55959  >  3478 Len=1124
6664,"2025-01-12 20:57:40,266190",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196
3137,"2025-01-12 20:57:32,837092",192.168.1.21,142.250.82.208,UDP,1215,55959  >  3478 Len=1173
9212,"2025-01-12 20:57:45,536126",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109
5463,"2025-01-12 20:57:37,901935",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
7782,"2025-01-12 20:57:42,540559",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
8876,"2025-01-12 20:57:44,607755",192.168.1.21,142.250.82.208,UDP,1232,55959  >  3478 Len=1190
3184,"2025-01-12 20:57:33,031168",192.168.1.21,142.250.82.212,UDP,221,58101  >  3478 Len=179
9090,"2025-01-12 20:57:45,250418",192.168.1.21,142.250.82.208,UDP,1182,55959  >  3478 Len=1140
8157,"2025-01-12 20:57:43,337539",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109
3200,"2025-01-12 20:57:33,091023",192.168.1.21,142.250.82.212,UDP,237,58101  >  3478 Len=195
8314,"2025-01-12 20:57:43,813790",192.168.1.21,142.250.82.208,UDP,1065,55959  >  3478 Len=1023
1290,"2025-01-12 20:57:25,396280",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
4582,"2025-01-12 20:57:36,156224",142.250.82.212,192.168.1.21,UDP,253,3478  >  58101 Len=211
7436,"2025-01-12 20:57:41,905067",192.168.1.21,142.250.82.208,UDP,940,55959  >  3478 Len=898
9771,"2025-01-12 20:57:46,583582",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
10427,"2025-01-12 20:57:47,969731",192.168.1.21,142.250.82.208,UDP,1203,55959  >  3478 Len=1161
8138,"2025-01-12 20:57:43,307126",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
4107,"2025-01-12 20:57:35,127136",192.168.1.21,142.250.82.208,UDP,1198,55959  >  3478 Len=1156
4127,"2025-01-12 20:57:35,160199",192.168.1.21,142.250.82.208,UDP,1230,55959  >  3478 Len=1188
8981,"2025-01-12 20:57:44,851280",192.168.1.21,142.250.82.212,UDP,174,58101  >  3478 Len=132
3967,"2025-01-12 20:57:34,718749",192.168.1.21,142.250.82.208,UDP,1055,55959  >  3478 Len=1013
1880,"2025-01-12 20:57:27,019114",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167
9283,"2025-01-12 20:57:45,695486",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
10161,"2025-01-12 20:57:47,442213",192.168.1.21,142.250.82.208,UDP,1210,55959  >  3478 Len=1168
6521,"2025-01-12 20:57:40,009594",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44
5458,"2025-01-12 20:57:37,901765",192.168.1.21,142.250.82.208,UDP,1225,55959  >  3478 Len=1183
6200,"2025-01-12 20:57:39,368675",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   
3588,"2025-01-12 20:57:33,904888",142.250.82.212,192.168.1.21,UDP,186,3478  >  58101 Len=144
9611,"2025-01-12 20:57:46,391186",192.168.1.21,142.250.82.212,UDP,239,58101  >  3478 Len=197
3866,"2025-01-12 20:57:34,534021",192.168.1.21,142.250.82.208,UDP,1192,55959  >  3478 Len=1150
2149,"2025-01-12 20:57:28,165128",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
4132,"2025-01-12 20:57:35,160261",192.168.1.21,142.250.82.208,UDP,1230,55959  >  3478 Len=1188
1037,"2025-01-12 20:57:24,940571",192.168.1.21,142.250.82.208,UDP,1199,55959  >  3478 Len=1157
637,"2025-01-12 20:57:23,984175",192.168.1.21,142.250.82.208,UDP,1141,55959  >  3478 Len=1099
9536,"2025-01-12 20:57:46,198154",192.168.1.21,172.217.20.78,UDP,75,50272  >  443 Len=33
4135,"2025-01-12 20:57:35,200110",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
6436,"2025-01-12 20:57:39,817469",192.168.1.21,142.250.82.208,UDP,1182,55959  >  3478 Len=1140
1084,"2025-01-12 20:57:25,040739",192.168.1.21,142.250.82.208,UDP,1180,55959  >  3478 Len=1138
862,"2025-01-12 20:57:24,526258",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
5213,"2025-01-12 20:57:37,384629",192.168.1.21,142.250.82.208,UDP,1091,55959  >  3478 Len=1049
904,"2025-01-12 20:57:24,665145",142.250.82.208,192.168.1.21,RTCP,118,Application specific   subtype=13
192,"2025-01-12 20:57:23,008587",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
110,"2025-01-12 20:57:22,828166",192.168.1.21,142.250.82.208,UDP,337,55959  >  3478 Len=295
6027,"2025-01-12 20:57:39,031938",142.250.82.208,192.168.1.21,RTCP,110,Application specific   subtype=13
4456,"2025-01-12 20:57:35,846549",192.168.1.21,142.250.82.208,UDP,1245,55959  >  3478 Len=1203
1943,"2025-01-12 20:57:27,329274",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
6376,"2025-01-12 20:57:39,713717",192.168.1.21,142.250.82.208,UDP,1190,55959  >  3478 Len=1148
4332,"2025-01-12 20:57:35,610582",192.168.1.21,142.250.82.208,UDP,1213,55959  >  3478 Len=1171
9683,"2025-01-12 20:57:46,441401",142.250.82.208,192.168.1.21,RTCP,158,Application specific   subtype=13
9337,"2025-01-12 20:57:45,767585",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
5928,"2025-01-12 20:57:38,806366",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
2041,"2025-01-12 20:57:27,777080",142.250.82.212,192.168.1.21,UDP,87,3478  >  58101 Len=45
8493,"2025-01-12 20:57:44,205806",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
9075,"2025-01-12 20:57:45,197771",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   
4879,"2025-01-12 20:57:36,664988",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
4660,"2025-01-12 20:57:36,310840",192.168.1.21,142.250.82.208,UDP,927,55959  >  3478 Len=885
7693,"2025-01-12 20:57:42,388538",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174
2776,"2025-01-12 20:57:31,541509",142.250.82.212,192.168.1.21,UDP,147,3478  >  58101 Len=105
4146,"2025-01-12 20:57:35,222440",142.250.82.212,192.168.1.21,UDP,91,3478  >  58101 Len=49
2324,"2025-01-12 20:57:29,027609",142.250.82.208,192.168.1.21,RTCP,234,Receiver Report   
763,"2025-01-12 20:57:24,197524",192.168.1.21,142.250.82.208,UDP,1212,55959  >  3478 Len=1170
5922,"2025-01-12 20:57:38,799631",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
2618,"2025-01-12 20:57:30,723872",142.250.82.212,192.168.1.21,UDP,87,3478  >  58101 Len=45
2412,"2025-01-12 20:57:29,470236",142.250.82.208,192.168.1.21,RTCP,110,Application specific   subtype=13
1095,"2025-01-12 20:57:25,080729",192.168.1.21,142.250.82.208,UDP,1182,55959  >  3478 Len=1140
6066,"2025-01-12 20:57:39,121827",142.250.82.212,192.168.1.21,UDP,257,3478  >  58101 Len=215
7412,"2025-01-12 20:57:41,787887",192.168.1.21,142.250.82.208,UDP,890,55959  >  3478 Len=848
4590,"2025-01-12 20:57:36,160007",192.168.1.21,142.250.82.208,UDP,1182,55959  >  3478 Len=1140
6035,"2025-01-12 20:57:39,042998",192.168.1.21,142.250.82.208,UDP,1197,55959  >  3478 Len=1155
6735,"2025-01-12 20:57:40,383209",142.250.82.208,192.168.1.21,RTCP,142,Application specific   subtype=13
3136,"2025-01-12 20:57:32,836987",192.168.1.21,142.250.82.208,UDP,1215,55959  >  3478 Len=1173
6845,"2025-01-12 20:57:40,510707",192.168.1.21,142.250.82.208,UDP,1243,55959  >  3478 Len=1201
5041,"2025-01-12 20:57:36,998357",142.250.82.212,192.168.1.21,UDP,240,3478  >  58101 Len=198
10070,"2025-01-12 20:57:47,264180",192.168.1.21,142.250.82.208,UDP,1171,55959  >  3478 Len=1129
5429,"2025-01-12 20:57:37,834569",192.168.1.21,142.250.82.208,UDP,1119,55959  >  3478 Len=1077
3806,"2025-01-12 20:57:34,409478",192.168.1.21,142.250.82.208,UDP,1197,55959  >  3478 Len=1155
885,"2025-01-12 20:57:24,597812",192.168.1.21,142.250.82.208,UDP,1254,55959  >  3478 Len=1212
2655,"2025-01-12 20:57:31,072080",142.250.82.208,192.168.1.21,RTCP,106,Application specific   subtype=13
8208,"2025-01-12 20:57:43,455373",142.250.82.212,192.168.1.21,UDP,148,3478  >  58101 Len=106
7851,"2025-01-12 20:57:42,657699",142.250.82.212,192.168.1.21,UDP,160,3478  >  58101 Len=118
10080,"2025-01-12 20:57:47,301186",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195
465,"2025-01-12 20:57:23,572780",192.168.1.21,142.250.82.208,UDP,1207,55959  >  3478 Len=1165
10563,"2025-01-12 20:57:48,295141",192.168.1.21,142.250.82.208,UDP,1155,55959  >  3478 Len=1113
8651,"2025-01-12 20:57:44,369469",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
6839,"2025-01-12 20:57:40,510175",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
4275,"2025-01-12 20:57:35,435382",192.168.1.21,142.250.82.208,UDP,1202,55959  >  3478 Len=1160
5193,"2025-01-12 20:57:37,323607",192.168.1.21,142.250.82.208,UDP,1168,55959  >  3478 Len=1126
7170,"2025-01-12 20:57:41,152553",192.168.1.21,142.250.82.208,UDP,804,55959  >  3478 Len=762
10583,"2025-01-12 20:57:48,400198",192.168.1.21,142.250.82.208,UDP,1159,55959  >  3478 Len=1117
5301,"2025-01-12 20:57:37,572285",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   
2203,"2025-01-12 20:57:28,363622",192.168.1.21,142.250.82.208,UDP,1175,55959  >  3478 Len=1133
110,"2025-01-06 10:31:37,279038",138.38.28.14,192.168.1.201,TCP,56,"57071  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 111]"
8829,"2025-01-12 20:57:44,572387",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
1263,"2025-01-12 20:57:25,395488",192.168.1.21,142.250.82.208,UDP,1254,55959  >  3478 Len=1212
6819,"2025-01-12 20:57:40,468194",192.168.1.21,142.250.82.208,UDP,1243,55959  >  3478 Len=1201
976,"2025-01-12 20:57:24,807997",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
7666,"2025-01-12 20:57:42,343133",192.168.1.21,142.250.82.208,UDP,1236,55959  >  3478 Len=1194
5867,"2025-01-12 20:57:38,725817",192.168.1.21,142.250.82.208,UDP,1163,55959  >  3478 Len=1121
4926,"2025-01-12 20:57:36,764807",142.250.82.212,192.168.1.21,UDP,250,3478  >  58101 Len=208
942,"2025-01-12 20:57:24,734586",192.168.1.21,142.250.82.208,UDP,1003,55959  >  3478 Len=961
5264,"2025-01-12 20:57:37,524955",192.168.1.21,142.250.82.208,UDP,1244,55959  >  3478 Len=1202
4724,"2025-01-12 20:57:36,430302",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167
2388,"2025-01-12 20:57:29,377340",192.168.1.21,142.250.82.208,UDP,708,55959  >  3478 Len=666
11,"2025-01-06 10:31:34,323644",40.101.70.194,138.38.28.14,TLSv1.2,93,Application Data
5022,"2025-01-12 20:57:36,900424",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   Source description   [Malformed Packet]
4392,"2025-01-12 20:57:35,711696",192.168.1.21,142.250.82.208,UDP,1207,55959  >  3478 Len=1165
5149,"2025-01-12 20:57:37,247814",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167
3222,"2025-01-12 20:57:33,175209",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189
3883,"2025-01-12 20:57:34,572354",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
10304,"2025-01-12 20:57:47,781405",192.168.1.21,142.250.82.208,UDP,1171,55959  >  3478 Len=1129
10315,"2025-01-12 20:57:47,822607",192.168.1.21,142.250.82.208,UDP,1254,55959  >  3478 Len=1212
7958,"2025-01-12 20:57:42,897207",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213
7109,"2025-01-12 20:57:40,948481",192.168.1.21,142.250.82.208,UDP,1098,55959  >  3478 Len=1056
5954,"2025-01-12 20:57:38,897865",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
2790,"2025-01-12 20:57:31,594457",192.168.1.21,142.250.82.208,UDP,1038,55959  >  3478 Len=996
945,"2025-01-12 20:57:24,767661",192.168.1.21,142.250.82.208,UDP,1173,55959  >  3478 Len=1131
9741,"2025-01-12 20:57:46,530880",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
1858,"2025-01-12 20:57:26,925975",192.168.1.21,142.250.82.208,UDP,762,55959  >  3478 Len=720
9480,"2025-01-12 20:57:46,102475",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
4109,"2025-01-12 20:57:35,132231",192.168.1.21,142.250.82.208,UDP,808,55959  >  3478 Len=766
5214,"2025-01-12 20:57:37,397342",142.250.82.212,192.168.1.21,UDP,246,3478  >  58101 Len=204
9304,"2025-01-12 20:57:45,728329",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
3256,"2025-01-12 20:57:33,238429",142.250.82.212,192.168.1.21,UDP,87,3478  >  58101 Len=45
2691,"2025-01-12 20:57:31,197643",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44
4628,"2025-01-12 20:57:36,234062",192.168.1.21,142.250.82.208,UDP,1251,55959  >  3478 Len=1209
8161,"2025-01-12 20:57:43,341332",142.250.82.212,192.168.1.21,UDP,179,3478  >  58101 Len=137
